Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
18-06-2026;23:45:00;19-06-2026;00:00:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;00:00:00;19-06-2026;00:15:00;="541449206000016604";;AMR-meter;Afname Actief;11,000;kWh;Gevalideerd;
19-06-2026;00:00:00;19-06-2026;00:15:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;00:00:00;19-06-2026;00:15:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
19-06-2026;00:00:00;19-06-2026;00:15:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;00:15:00;19-06-2026;00:30:00;="541449206000016604";;AMR-meter;Afname Actief;10,500;kWh;Gevalideerd;
19-06-2026;00:15:00;19-06-2026;00:30:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;00:15:00;19-06-2026;00:30:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;00:15:00;19-06-2026;00:30:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;00:30:00;19-06-2026;00:45:00;="541449206000016604";;AMR-meter;Afname Actief;10,750;kWh;Gevalideerd;
19-06-2026;00:30:00;19-06-2026;00:45:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;00:30:00;19-06-2026;00:45:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,250;kVArh;Gevalideerd;
19-06-2026;00:30:00;19-06-2026;00:45:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;00:45:00;19-06-2026;01:00:00;="541449206000016604";;AMR-meter;Afname Actief;10,750;kWh;Gevalideerd;
19-06-2026;00:45:00;19-06-2026;01:00:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;00:45:00;19-06-2026;01:00:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;00:45:00;19-06-2026;01:00:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;01:00:00;19-06-2026;01:15:00;="541449206000016604";;AMR-meter;Afname Actief;10,500;kWh;Gevalideerd;
19-06-2026;01:00:00;19-06-2026;01:15:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;01:00:00;19-06-2026;01:15:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;01:00:00;19-06-2026;01:15:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;01:15:00;19-06-2026;01:30:00;="541449206000016604";;AMR-meter;Afname Actief;11,250;kWh;Gevalideerd;
19-06-2026;01:15:00;19-06-2026;01:30:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;01:15:00;19-06-2026;01:30:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,250;kVArh;Gevalideerd;
19-06-2026;01:15:00;19-06-2026;01:30:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;01:30:00;19-06-2026;01:45:00;="541449206000016604";;AMR-meter;Afname Actief;10,750;kWh;Gevalideerd;
19-06-2026;01:30:00;19-06-2026;01:45:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;01:30:00;19-06-2026;01:45:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;01:30:00;19-06-2026;01:45:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;01:45:00;19-06-2026;02:00:00;="541449206000016604";;AMR-meter;Afname Actief;10,500;kWh;Gevalideerd;
19-06-2026;01:45:00;19-06-2026;02:00:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;01:45:00;19-06-2026;02:00:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;01:45:00;19-06-2026;02:00:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;02:00:00;19-06-2026;02:15:00;="541449206000016604";;AMR-meter;Afname Actief;10,500;kWh;Gevalideerd;
19-06-2026;02:00:00;19-06-2026;02:15:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;02:00:00;19-06-2026;02:15:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;02:00:00;19-06-2026;02:15:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;02:15:00;19-06-2026;02:30:00;="541449206000016604";;AMR-meter;Afname Actief;10,250;kWh;Gevalideerd;
19-06-2026;02:15:00;19-06-2026;02:30:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;02:15:00;19-06-2026;02:30:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;02:15:00;19-06-2026;02:30:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;02:30:00;19-06-2026;02:45:00;="541449206000016604";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
19-06-2026;02:30:00;19-06-2026;02:45:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;02:30:00;19-06-2026;02:45:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;02:30:00;19-06-2026;02:45:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;02:45:00;19-06-2026;03:00:00;="541449206000016604";;AMR-meter;Afname Actief;10,250;kWh;Gevalideerd;
19-06-2026;02:45:00;19-06-2026;03:00:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;02:45:00;19-06-2026;03:00:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;02:45:00;19-06-2026;03:00:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;03:00:00;19-06-2026;03:15:00;="541449206000016604";;AMR-meter;Afname Actief;10,500;kWh;Gevalideerd;
19-06-2026;03:00:00;19-06-2026;03:15:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;03:00:00;19-06-2026;03:15:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;03:00:00;19-06-2026;03:15:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;03:15:00;19-06-2026;03:30:00;="541449206000016604";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
19-06-2026;03:15:00;19-06-2026;03:30:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;03:15:00;19-06-2026;03:30:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,750;kVArh;Gevalideerd;
19-06-2026;03:15:00;19-06-2026;03:30:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;03:30:00;19-06-2026;03:45:00;="541449206000016604";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
19-06-2026;03:30:00;19-06-2026;03:45:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;03:30:00;19-06-2026;03:45:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;03:30:00;19-06-2026;03:45:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;03:45:00;19-06-2026;04:00:00;="541449206000016604";;AMR-meter;Afname Actief;10,000;kWh;Gevalideerd;
19-06-2026;03:45:00;19-06-2026;04:00:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;03:45:00;19-06-2026;04:00:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;03:45:00;19-06-2026;04:00:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;04:00:00;19-06-2026;04:15:00;="541449206000016604";;AMR-meter;Afname Actief;10,250;kWh;Gevalideerd;
19-06-2026;04:00:00;19-06-2026;04:15:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;04:00:00;19-06-2026;04:15:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;04:00:00;19-06-2026;04:15:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;04:15:00;19-06-2026;04:30:00;="541449206000016604";;AMR-meter;Afname Actief;9,750;kWh;Gevalideerd;
19-06-2026;04:15:00;19-06-2026;04:30:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;04:15:00;19-06-2026;04:30:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;04:15:00;19-06-2026;04:30:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;04:30:00;19-06-2026;04:45:00;="541449206000016604";;AMR-meter;Afname Actief;11,250;kWh;Gevalideerd;
19-06-2026;04:30:00;19-06-2026;04:45:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;04:30:00;19-06-2026;04:45:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,500;kVArh;Gevalideerd;
19-06-2026;04:30:00;19-06-2026;04:45:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;04:45:00;19-06-2026;05:00:00;="541449206000016604";;AMR-meter;Afname Actief;11,750;kWh;Gevalideerd;
19-06-2026;04:45:00;19-06-2026;05:00:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;04:45:00;19-06-2026;05:00:00;="541449206000016604";;AMR-meter;Afname Capacitief;2,500;kVArh;Gevalideerd;
19-06-2026;04:45:00;19-06-2026;05:00:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;05:00:00;19-06-2026;05:15:00;="541449206000016604";;AMR-meter;Afname Actief;13,500;kWh;Gevalideerd;
19-06-2026;05:00:00;19-06-2026;05:15:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;05:00:00;19-06-2026;05:15:00;="541449206000016604";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
19-06-2026;05:00:00;19-06-2026;05:15:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;05:15:00;19-06-2026;05:30:00;="541449206000016604";;AMR-meter;Afname Actief;14,000;kWh;Gevalideerd;
19-06-2026;05:15:00;19-06-2026;05:30:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;05:15:00;19-06-2026;05:30:00;="541449206000016604";;AMR-meter;Afname Capacitief;2,000;kVArh;Gevalideerd;
19-06-2026;05:15:00;19-06-2026;05:30:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;05:30:00;19-06-2026;05:45:00;="541449206000016604";;AMR-meter;Afname Actief;13,250;kWh;Gevalideerd;
19-06-2026;05:30:00;19-06-2026;05:45:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;05:30:00;19-06-2026;05:45:00;="541449206000016604";;AMR-meter;Afname Capacitief;2,750;kVArh;Gevalideerd;
19-06-2026;05:30:00;19-06-2026;05:45:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;05:45:00;19-06-2026;06:00:00;="541449206000016604";;AMR-meter;Afname Actief;17,750;kWh;Gevalideerd;
19-06-2026;05:45:00;19-06-2026;06:00:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;05:45:00;19-06-2026;06:00:00;="541449206000016604";;AMR-meter;Afname Capacitief;3,000;kVArh;Gevalideerd;
19-06-2026;05:45:00;19-06-2026;06:00:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;06:00:00;19-06-2026;06:15:00;="541449206000016604";;AMR-meter;Afname Actief;30,750;kWh;Gevalideerd;
19-06-2026;06:00:00;19-06-2026;06:15:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;06:00:00;19-06-2026;06:15:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,500;kVArh;Gevalideerd;
19-06-2026;06:00:00;19-06-2026;06:15:00;="541449206000016604";;AMR-meter;Afname Inductief;0,250;kVArh;Gevalideerd;
19-06-2026;06:15:00;19-06-2026;06:30:00;="541449206000016604";;AMR-meter;Afname Actief;55,250;kWh;Gevalideerd;
19-06-2026;06:15:00;19-06-2026;06:30:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;06:15:00;19-06-2026;06:30:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;06:15:00;19-06-2026;06:30:00;="541449206000016604";;AMR-meter;Afname Inductief;3,750;kVArh;Gevalideerd;
19-06-2026;06:30:00;19-06-2026;06:45:00;="541449206000016604";;AMR-meter;Afname Actief;59,750;kWh;Gevalideerd;
19-06-2026;06:30:00;19-06-2026;06:45:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;06:30:00;19-06-2026;06:45:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;06:30:00;19-06-2026;06:45:00;="541449206000016604";;AMR-meter;Afname Inductief;5,250;kVArh;Gevalideerd;
19-06-2026;06:45:00;19-06-2026;07:00:00;="541449206000016604";;AMR-meter;Afname Actief;55,750;kWh;Gevalideerd;
19-06-2026;06:45:00;19-06-2026;07:00:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;06:45:00;19-06-2026;07:00:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;06:45:00;19-06-2026;07:00:00;="541449206000016604";;AMR-meter;Afname Inductief;4,250;kVArh;Gevalideerd;
19-06-2026;07:00:00;19-06-2026;07:15:00;="541449206000016604";;AMR-meter;Afname Actief;56,250;kWh;Gevalideerd;
19-06-2026;07:00:00;19-06-2026;07:15:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;07:00:00;19-06-2026;07:15:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;07:00:00;19-06-2026;07:15:00;="541449206000016604";;AMR-meter;Afname Inductief;4,750;kVArh;Gevalideerd;
19-06-2026;07:15:00;19-06-2026;07:30:00;="541449206000016604";;AMR-meter;Afname Actief;54,750;kWh;Gevalideerd;
19-06-2026;07:15:00;19-06-2026;07:30:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;07:15:00;19-06-2026;07:30:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;07:15:00;19-06-2026;07:30:00;="541449206000016604";;AMR-meter;Afname Inductief;4,500;kVArh;Gevalideerd;
19-06-2026;07:30:00;19-06-2026;07:45:00;="541449206000016604";;AMR-meter;Afname Actief;52,500;kWh;Gevalideerd;
19-06-2026;07:30:00;19-06-2026;07:45:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;07:30:00;19-06-2026;07:45:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;07:30:00;19-06-2026;07:45:00;="541449206000016604";;AMR-meter;Afname Inductief;4,500;kVArh;Gevalideerd;
19-06-2026;07:45:00;19-06-2026;08:00:00;="541449206000016604";;AMR-meter;Afname Actief;55,500;kWh;Gevalideerd;
19-06-2026;07:45:00;19-06-2026;08:00:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;07:45:00;19-06-2026;08:00:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;07:45:00;19-06-2026;08:00:00;="541449206000016604";;AMR-meter;Afname Inductief;5,250;kVArh;Gevalideerd;
19-06-2026;08:00:00;19-06-2026;08:15:00;="541449206000016604";;AMR-meter;Afname Actief;41,750;kWh;Gevalideerd;
19-06-2026;08:00:00;19-06-2026;08:15:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;08:00:00;19-06-2026;08:15:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;08:00:00;19-06-2026;08:15:00;="541449206000016604";;AMR-meter;Afname Inductief;3,000;kVArh;Gevalideerd;
19-06-2026;08:15:00;19-06-2026;08:30:00;="541449206000016604";;AMR-meter;Afname Actief;51,750;kWh;Gevalideerd;
19-06-2026;08:15:00;19-06-2026;08:30:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;08:15:00;19-06-2026;08:30:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;08:15:00;19-06-2026;08:30:00;="541449206000016604";;AMR-meter;Afname Inductief;5,000;kVArh;Gevalideerd;
19-06-2026;08:30:00;19-06-2026;08:45:00;="541449206000016604";;AMR-meter;Afname Actief;48,000;kWh;Gevalideerd;
19-06-2026;08:30:00;19-06-2026;08:45:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;08:30:00;19-06-2026;08:45:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;08:30:00;19-06-2026;08:45:00;="541449206000016604";;AMR-meter;Afname Inductief;4,750;kVArh;Gevalideerd;
19-06-2026;08:45:00;19-06-2026;09:00:00;="541449206000016604";;AMR-meter;Afname Actief;37,250;kWh;Gevalideerd;
19-06-2026;08:45:00;19-06-2026;09:00:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;08:45:00;19-06-2026;09:00:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;08:45:00;19-06-2026;09:00:00;="541449206000016604";;AMR-meter;Afname Inductief;2,750;kVArh;Gevalideerd;
19-06-2026;09:00:00;19-06-2026;09:15:00;="541449206000016604";;AMR-meter;Afname Actief;33,250;kWh;Gevalideerd;
19-06-2026;09:00:00;19-06-2026;09:15:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;09:00:00;19-06-2026;09:15:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;09:00:00;19-06-2026;09:15:00;="541449206000016604";;AMR-meter;Afname Inductief;2,750;kVArh;Gevalideerd;
19-06-2026;09:15:00;19-06-2026;09:30:00;="541449206000016604";;AMR-meter;Afname Actief;39,000;kWh;Gevalideerd;
19-06-2026;09:15:00;19-06-2026;09:30:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;09:15:00;19-06-2026;09:30:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;09:15:00;19-06-2026;09:30:00;="541449206000016604";;AMR-meter;Afname Inductief;4,500;kVArh;Gevalideerd;
19-06-2026;09:30:00;19-06-2026;09:45:00;="541449206000016604";;AMR-meter;Afname Actief;37,000;kWh;Gevalideerd;
19-06-2026;09:30:00;19-06-2026;09:45:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;09:30:00;19-06-2026;09:45:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;09:30:00;19-06-2026;09:45:00;="541449206000016604";;AMR-meter;Afname Inductief;3,250;kVArh;Gevalideerd;
19-06-2026;09:45:00;19-06-2026;10:00:00;="541449206000016604";;AMR-meter;Afname Actief;9,500;kWh;Gevalideerd;
19-06-2026;09:45:00;19-06-2026;10:00:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;09:45:00;19-06-2026;10:00:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,250;kVArh;Gevalideerd;
19-06-2026;09:45:00;19-06-2026;10:00:00;="541449206000016604";;AMR-meter;Afname Inductief;0,750;kVArh;Gevalideerd;
19-06-2026;10:00:00;19-06-2026;10:15:00;="541449206000016604";;AMR-meter;Afname Actief;0,000;kWh;Gevalideerd;
19-06-2026;10:00:00;19-06-2026;10:15:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;10:00:00;19-06-2026;10:15:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;10:00:00;19-06-2026;10:15:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;10:15:00;19-06-2026;10:30:00;="541449206000016604";;AMR-meter;Afname Actief;4,000;kWh;Gevalideerd;
19-06-2026;10:15:00;19-06-2026;10:30:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;10:15:00;19-06-2026;10:30:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;10:15:00;19-06-2026;10:30:00;="541449206000016604";;AMR-meter;Afname Inductief;0,000;kVArh;Gevalideerd;
19-06-2026;10:30:00;19-06-2026;10:45:00;="541449206000016604";;AMR-meter;Afname Actief;28,750;kWh;Gevalideerd;
19-06-2026;10:30:00;19-06-2026;10:45:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;10:30:00;19-06-2026;10:45:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;10:30:00;19-06-2026;10:45:00;="541449206000016604";;AMR-meter;Afname Inductief;2,500;kVArh;Gevalideerd;
19-06-2026;10:45:00;19-06-2026;11:00:00;="541449206000016604";;AMR-meter;Afname Actief;34,000;kWh;Gevalideerd;
19-06-2026;10:45:00;19-06-2026;11:00:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;10:45:00;19-06-2026;11:00:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;10:45:00;19-06-2026;11:00:00;="541449206000016604";;AMR-meter;Afname Inductief;3,750;kVArh;Gevalideerd;
19-06-2026;11:00:00;19-06-2026;11:15:00;="541449206000016604";;AMR-meter;Afname Actief;22,000;kWh;Gevalideerd;
19-06-2026;11:00:00;19-06-2026;11:15:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;11:00:00;19-06-2026;11:15:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;11:00:00;19-06-2026;11:15:00;="541449206000016604";;AMR-meter;Afname Inductief;2,000;kVArh;Gevalideerd;
19-06-2026;11:15:00;19-06-2026;11:30:00;="541449206000016604";;AMR-meter;Afname Actief;24,000;kWh;Gevalideerd;
19-06-2026;11:15:00;19-06-2026;11:30:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;11:15:00;19-06-2026;11:30:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,250;kVArh;Gevalideerd;
19-06-2026;11:15:00;19-06-2026;11:30:00;="541449206000016604";;AMR-meter;Afname Inductief;3,000;kVArh;Gevalideerd;
19-06-2026;11:30:00;19-06-2026;11:45:00;="541449206000016604";;AMR-meter;Afname Actief;27,750;kWh;Gevalideerd;
19-06-2026;11:30:00;19-06-2026;11:45:00;="541449206000016604";;AMR-meter;Afname Reactief;0,000;kVArh;Gevalideerd;
19-06-2026;11:30:00;19-06-2026;11:45:00;="541449206000016604";;AMR-meter;Afname Capacitief;0,000;kVArh;Gevalideerd;
19-06-2026;11:30:00;19-06-2026;11:45:00;="541449206000016604";;AMR-meter;Afname Inductief;3,750;kVArh;Gevalideerd;
19-06-2026;11:45:00;19-06-2026;12:00:00;="541449206000016604";;AMR-meter;Afname Actief;10,500;kWh;Gevalideerd;
